TITLE = "1.csv"
X(mm),Y(mm),Velocity |V|(mm/s),Velocity U(mm/s),Velocity V(mm/s),Correlation Value,Flag,Rotation Tensor(rad),Peak Ratio,
I=57, J=31, K=1,
72.6921,118.774,9.33733,9.16892,1.76544,0.739844,1,0.000975999,3.90569,
76.9757,118.774,8.65479,8.3951,2.10419,0.698643,1,0.00322588,3.91884,
81.2593,118.774,9.509,9.28791,2.03857,0.730114,1,0.00150955,3.60024,
85.543,118.774,9.23235,9.00551,2.034,0.770545,1,-0.000531179,3.53558,
89.8266,118.774,8.93966,8.66349,2.2049,0.751759,1,-0.00102918,3.00498,
94.1103,118.774,9.75979,9.51554,2.1698,0.723269,1,0.000261208,4.01829,
98.3939,118.774,10.6949,10.5114,1.97296,0.728395,1,-0.000688426,3.91646,
102.678,118.774,12.1809,12.1433,0.956726,0.816758,1,0.00267176,4.6443,
106.961,118.774,13.0051,12.9711,-0.939941,0.833032,1,0.00251965,4.13218,
111.245,118.774,14.045,13.3646,-4.31824,0.757782,1,0.000590962,3.52428,
115.528,118.774,16.0186,13.6169,-8.43658,0.747647,1,0.00250172,3.92904,
119.812,118.774,16.2095,13.7296,-8.61664,0.772855,1,0.00113216,4.61306,
124.096,118.774,16.3583,13.2798,-9.552,0.793767,1,0.000571097,3.8421,
128.379,118.774,16.1508,12.41,-10.3363,0.821007,1,0.00069225,4.50362,
132.663,118.774,15.3809,11.6676,-10.022,0.807477,1,0.00108703,4.41363,
136.947,118.774,14.6871,11.4367,-9.21478,0.753582,1,0.00120868,3.80373,
141.23,118.774,13.3784,11.036,-7.56226,0.702022,1,-0.000142767,4.02179,
145.514,118.774,12.3945,10.1892,-7.05719,0.679048,1,-0.00111841,4.11757,
149.798,118.774,13.1969,10.2247,-8.34351,0.692508,1,4.26295e-05,3.69143,
154.081,118.774,14.8536,11.389,-9.53522,0.74484,1,0.00146531,4.10203,
158.365,118.774,14.6741,11.0135,-9.69696,0.738686,1,-0.000377075,3.67026,
162.648,118.774,14.5084,11.5918,-8.72498,0.769883,1,6.05104e-05,4.43594,
166.932,118.774,14.0176,11.9134,-7.38678,0.735859,1,-0.000283632,4.3102,
171.216,118.774,9.28781,8.55292,-3.62091,0.752709,1,-0.000915511,3.38158,
175.499,118.774,9.05639,8.5289,-3.04565,0.760466,1,-0.000609638,4.32243,
179.783,118.774,8.55491,8.16658,-2.54822,0.758769,1,-0.000310106,3.79404,
184.067,118.774,8.20948,7.88705,-2.27814,0.774133,1,0.000759383,3.48683,
188.35,118.774,9.72178,9.52792,-1.93176,0.757112,1,0.000436936,3.55232,
