case_id,shape,re,sample_idx,seed,dy,eps,status,attempts,error,elapsed_s,output_csv,metadata_json
triangle_Re200_p17,triangle,200,17,1799759308,0.03431717120718853,0.00593224207736624,success,1,,0.0441,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p17/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p17/metadata.json
triangle_Re200_p18,triangle,200,18,1649288368,-0.0399759075256768,-0.006644209153774833,success,1,,0.0412,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p18/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p18/metadata.json
triangle_Re200_p19,triangle,200,19,171265138,-0.022995848677742875,0.01373271007729584,success,1,,0.0393,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p19/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p19/metadata.json
triangle_Re300_p00,triangle,300,0,701172926,0.021633428806447856,0.0446259827204789,success,1,,0.0437,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p00/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p00/metadata.json
triangle_Re300_p01,triangle,300,1,309630498,-0.031091308972033056,-0.02267148086076225,success,1,,0.0404,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p01/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p01/metadata.json
triangle_Re300_p02,triangle,300,2,255790774,-0.03884064010046175,-0.022853799044758212,success,1,,0.041,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p02/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p02/metadata.json
triangle_Re300_p03,triangle,300,3,1656657923,0.032218934051772445,-0.001748475867638627,success,1,,0.0409,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p03/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p03/metadata.json
triangle_Re300_p04,triangle,300,4,1210607120,0.015477415313775417,0.013183611500051762,success,1,,0.0413,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p04/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p04/metadata.json
triangle_Re300_p05,triangle,300,5,1868930843,0.022865826403129945,0.03339099872420457,success,1,,0.0398,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p05/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p05/metadata.json
triangle_Re300_p06,triangle,300,6,1031839633,-0.02650448435554318,-0.04469420777360931,success,1,,0.0399,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p06/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p06/metadata.json
triangle_Re300_p07,triangle,300,7,1141961436,0.03918528752891259,0.022656851575239417,success,1,,0.04,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p07/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p07/metadata.json
triangle_Re300_p08,triangle,300,8,1146561614,-0.020557418449490442,0.018112407680158128,success,1,,0.039,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p08/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p08/metadata.json
triangle_Re300_p09,triangle,300,9,1832568399,0.0363955769241758,0.00621070816226969,success,1,,0.0397,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p09/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p09/metadata.json
triangle_Re300_p10,triangle,300,10,2127716962,-0.039363810991817474,-0.047798652226706456,success,1,,0.0407,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p10/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p10/metadata.json
triangle_Re300_p11,triangle,300,11,1781261658,-0.016232439932212735,0.0007770632298660096,success,1,,0.0404,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p11/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p11/metadata.json
triangle_Re300_p12,triangle,300,12,1821112714,0.016524549015916587,-0.0026862494498655024,success,1,,0.0402,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p12/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p12/metadata.json
triangle_Re300_p13,triangle,300,13,2062922752,0.034762983529267454,-0.04593299700142263,success,1,,0.041,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p13/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p13/metadata.json
triangle_Re300_p14,triangle,300,14,1549195552,0.01622323243902369,0.018697374926691848,success,1,,0.0429,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p14/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p14/metadata.json
triangle_Re300_p15,triangle,300,15,1170616973,0.03432291535261115,-0.009787133492960481,success,1,,0.0421,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p15/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p15/metadata.json
triangle_Re300_p16,triangle,300,16,1438937010,0.02129363026990566,-0.03227194739890712,success,1,,0.0544,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p16/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p16/metadata.json
triangle_Re300_p17,triangle,300,17,323537250,0.009535930157243938,-0.03186010956783427,success,1,,0.0427,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p17/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p17/metadata.json
triangle_Re300_p18,triangle,300,18,874321218,-0.01304320625938079,-0.001549359317215482,success,1,,0.0401,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p18/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p18/metadata.json
triangle_Re300_p19,triangle,300,19,532929676,-0.024525377921923754,0.029883997083846037,success,1,,0.0413,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p19/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re300_p19/metadata.json
