TITLE = "150.csv"
X(mm),Y(mm),Velocity |V|(mm/s),Velocity U(mm/s),Velocity V(mm/s),Correlation Value,Flag,Rotation Tensor(rad),Peak Ratio,
I=57, J=31, K=1,
85.543,123.057,0.662108,0.631695,0.198364,0.747424,1,0.000222634,4.73836,
89.8266,123.057,0.643198,0.628031,0.138855,0.815929,1,0.000367115,5.47152,
94.1103,123.057,0.374585,0.373461,0.0289917,0.807809,1,-0.000885523,4.62584,
98.3939,123.057,0.349332,0.209905,-0.279236,0.762277,1,-0.000671287,4.7254,
102.678,123.057,0.629749,0.318596,-0.543213,0.750964,1,0.000226505,4.87227,
106.961,123.057,0.960448,-0.270292,-0.921631,0.742279,1,-0.000879299,4.82071,
111.245,123.057,1.32448,-0.00581831,-1.32446,0.677601,1,-0.000330087,4.46926,
115.528,123.057,2.26718,1.53742,-1.66626,0.653147,1,0.00254468,4.11707,
119.812,123.057,2.27582,1.31132,-1.86005,0.683056,1,0.00131423,4.48203,
124.096,123.057,2.04412,1.37377,-1.51367,0.69166,1,-0.000134713,4.27306,
128.379,123.057,3.48168,3.43097,-0.592041,0.731212,1,-0.00243845,4.43791,
132.663,123.057,3.10187,3.08479,0.325012,0.793819,1,-0.0044903,4.82743,
136.947,123.057,2.37504,2.20764,0.875854,0.810713,1,-0.00272172,4.43775,
141.23,123.057,1.8655,1.60422,0.952148,0.799015,1,-8.91776e-05,4.23196,
145.514,123.057,1.84976,1.00436,1.55334,0.794708,1,-0.000310077,4.60925,
149.798,123.057,2.10445,0.764303,1.96075,0.810002,1,-0.00188156,4.98935,
154.081,123.057,2.24849,0.589655,2.1698,0.78175,1,-0.0012039,3.90218,
158.365,123.057,3.30175,0.622733,3.24249,0.690463,1,-0.000733805,4.70422,
162.648,123.057,3.59921,0.6158,3.54614,0.692148,1,-0.000506579,4.51705,
166.932,123.057,2.6811,-0.0265909,2.68097,0.710717,1,-0.00149698,4.00428,
171.216,123.057,2.83544,-0.282299,2.82135,0.717178,1,-0.00171853,4.23001,
175.499,123.057,4.15559,0.207825,4.15039,0.726839,1,-0.00119363,4.56026,
179.783,123.057,4.2261,0.0893296,4.22516,0.756187,1,-0.00115398,4.00561,
184.067,123.057,3.89051,0.141422,3.88794,0.73768,1,-0.00035632,4.33037,
188.35,123.057,4.39454,0.0102006,4.39453,0.679155,1,-0.00110037,3.9085,
192.634,123.057,4.56596,0.136916,4.5639,0.662737,1,0.00029082,3.70991,
196.918,123.057,3.51688,2.01284,2.88391,0.697855,1,0.00187505,3.8351,
201.201,123.057,4.02443,3.32278,2.27051,0.749633,1,0.00124491,3.99249,
205.485,123.057,4.37502,3.95417,1.87225,0.740757,1,-0.000163169,3.10684,
209.769,123.057,5.84736,5.75998,1.00708,0.735883,1,0.00426355,3.42589,
214.052,123.057,5.51726,5.4296,0.979614,0.795133,1,0.00557604,4.16808,
218.336,123.057,3.20068,3.13302,0.654602,0.77368,1,0.00391783,4.11205,
222.619,123.057,2.45434,2.40403,0.494385,0.773027,1,0.00271872,4.50748,
226.903,123.057,1.82584,1.71138,0.636292,0.796686,1,-0.000605434,3.89632,
231.187,123.057,2.07834,1.8008,1.0376,0.827504,1,0.000583664,4.63819,
235.47,123.057,2.81468,2.18353,1.77612,0.802447,1,0.000780032,4.5424,
239.754,123.057,3.6083,2.22235,2.84271,0.785832,1,0.000837654,4.57866,
244.038,123.057,4.08187,1.93619,3.59344,0.738635,1,0,3.36111,
4.15383,118.774,2.1292,1.8419,1.06812,0.781165,1,0.00181851,5.04907,
8.43747,118.774,2.0544,1.59323,1.297,0.768085,1,0.000991334,4.72892,
12.7211,118.774,4.17362,4.11392,0.70343,0.77812,1,0.00113491,3.70489,
17.0048,118.774,4.9017,4.89724,0.209045,0.786592,1,0.000228184,4.24003,
21.2884,118.774,4.5281,4.50506,-0.456238,0.813457,1,-0.00226353,4.30056,
25.572,118.774,5.01067,4.70966,-1.71051,0.76108,1,-0.00345594,4.82832,
29.8557,118.774,6.33042,5.22841,-3.56903,0.671845,1,-0.00266472,4.11699,
34.1393,118.774,8.22209,5.90135,-5.7251,0.640445,1,0.0118966,4.1514,
38.423,118.774,8.3836,2.41695,-8.02765,0.670467,1,0.00438395,4.2368,
42.7066,118.774,10.2067,4.42741,-9.19647,0.698119,1,0.00723135,3.78996,
46.9902,118.774,11.2567,5.93389,-9.56573,0.699385,1,0.00766347,4.42264,
51.2739,118.774,12.4784,8.98476,-8.65936,0.699371,1,0.00719228,3.5531,
55.5575,118.774,12.7508,9.4322,-8.58002,0.681259,1,0.00732439,4.0987,
59.8411,118.774,11.0064,7.87383,-7.69043,0.641769,1,0.0101947,3.91359,
64.1248,118.774,9.07802,4.04539,-8.12683,0.638931,1,0.00492655,3.69282,
68.4084,118.774,8.52703,5.8866,-6.16913,0.610581,1,0.00512077,3.7522,
72.6921,118.774,4.13657,2.73471,-3.10364,0.669244,1,0.00205512,4.08875,
