case_id,shape_true,Re,dy_true,eps_true,iou_obstacle,dice_obstacle,miou3,miou3_fluid,miou3_wall,miou3_obstacle,mse_case,shape_pred,shape_correct,shape_confidence,dy_pred,dy_abs_err,eps_pred,eps_abs_err,eps_sign_correct,dy_std,eps_std
airfoil_Re100_p06,airfoil,100,0.0182016222963706,-0.049686147239152,0.99999999975,0.999999999875,0.9945826165002914,0.9989569752280314,0.9847908745228426,0.99999999975,0.00011962890624999998,airfoil,1,0.9758333333333333,0.018548819874757212,0.0003471975783866134,-0.02971724656807778,0.019968900671074218,1,0.0058225661935636525,0.02199050494669024
airfoil_Re300_p07,airfoil,300,-0.0479535865257239,0.0420258790693407,0.99999999975,0.999999999875,0.9957240603990587,0.9992203742202443,0.9879518072269319,0.99999999975,8.972167968749998e-05,airfoil,1,0.9791666666666666,-0.04791625392657309,3.733259915081333e-05,0.021415718577459185,0.020610160491881517,1,0.0024687821047379315,0.02123476933455888
triangle_Re200_p09,triangle,200,0.0381126687241091,0.0321468550284087,0.9999999999230769,0.9999999999615384,0.9971491256457176,0.9994795055301237,0.9919678714839519,0.9999999999230769,5.981445312499999e-05,triangle,1,0.9991666666666666,0.036945614304774506,0.0011670544193345955,0.02120350736610923,0.010943347662299471,1,0.0033908505081981,0.023686794507212828
triangle_Re100_p18,triangle,100,-0.0482854353475237,-0.0268582211360715,0.9999999999230769,0.9999999999615384,0.9972421151631389,0.9994782835527586,0.992248062013581,0.9999999999230769,5.981445312499999e-05,triangle,1,0.9841666666666666,-0.04656611066381159,0.001719324683712109,-0.008282077120301583,0.018576144015769916,1,0.003208127393487204,0.022580798436783185
triangle_Re100_p03,triangle,100,-0.0493360410806024,0.0073742772460136,0.9999999999230769,0.9999999999615384,0.9999999999736643,0.9999999999998695,0.9999999999980469,0.9999999999230769,0.0,triangle,1,0.9333333333333333,-0.047754840256526494,0.0015812008240759026,0.00956609867974605,0.0021918214337324493,1,0.0029725800330837613,0.026347142282059775
diamond_Re200_p26,diamond,200,0.0367018278540741,0.0053509645891014,0.9999999999230769,0.9999999999615384,0.9999999999736643,0.9999999999998695,0.9999999999980469,0.9999999999230769,0.0,diamond,1,0.9275,0.03660717829402722,9.464956004687913e-05,-0.00032324553759797585,0.005674210126699376,0,0.0036028399603472254,0.032257781107279254
diamond_Re200_p19,diamond,200,-0.0267100114212079,0.0333027645312341,0.9999999999285715,0.9999999999642857,0.9875004066647434,0.9976574700675432,0.9648437499981155,0.9999999999285715,0.00026916503906249995,diamond,1,0.9916666666666667,-0.027946080437844637,0.0012360690166367365,0.007097752772093974,0.026205011759140123,1,0.003959349008682618,0.03492077803256387
diamond_Re200_p02,diamond,200,0.014334527001776,-0.0469876068331621,0.9999999999285715,0.9999999999642857,0.9905192615281136,0.9981737542393688,0.9733840304164004,0.9999999999285715,0.00020935058593749998,diamond,1,0.9991666666666666,0.016627853546715587,0.0022933265449395883,-0.013629231368661718,0.033358375464500385,1,0.003969238063916376,0.033578880684239094
diamond_Re200_p21,diamond,200,0.0337729996638958,-0.0530937076232211,0.9999999999285715,0.9999999999642857,0.9905192615281136,0.9981737542393688,0.9733840304164004,0.9999999999285715,0.00020935058593749998,diamond,1,0.9983333333333333,0.0353270371075669,0.001554037443671101,-0.014166047742208749,0.03892765988101235,1,0.0045133418344786656,0.03411527005666536
diamond_Re100_p07,diamond,100,-0.0058055315990135,-0.0462767880143172,0.9999999999285715,0.9999999999642857,0.9918446276862657,0.9984346464908689,0.9770992366393567,0.9999999999285715,0.00017944335937499997,diamond,1,0.9941666666666666,-0.004909116327696632,0.0008964152713168685,-0.023600093282433256,0.022676694731883943,1,0.004071581688382583,0.025480299886801772
